2,128,36,"BAT","91","2015-10-30 15:52:19"
2,128,36,"WT","20.70","2015-10-30 15:52:19"
2,128,36,"PH","7.05","2015-10-30 15:52:19"
2,128,36,"DO","96.4","2015-10-30 15:52:19"
2,128,36,"COND","1373.4","2015-10-30 15:52:19"
2,128,37,"DICA","1.197","2015-10-30 15:52:20"
2,128,37,"DINA","2.622","2015-10-30 15:52:20"
3,128,38,"BAT","91","2015-10-30 15:53:48"
3,128,38,"WT","20.69","2015-10-30 15:53:48"
3,128,38,"PH","7.05","2015-10-30 15:53:48"
3,128,38,"DO","96.4","2015-10-30 15:53:48"
3,128,38,"COND","1372.7","2015-10-30 15:53:48"
3,128,39,"DICA","1.197","2015-10-30 15:53:49"
3,128,39,"DINA","2.559","2015-10-30 15:53:49"
1,128,40,"BAT","91","2015-10-30 15:55:24"
1,128,40,"WT","20.68","2015-10-30 15:55:24"
1,128,40,"PH","7.05","2015-10-30 15:55:24"
1,128,40,"DO","96.4","2015-10-30 15:55:24"
1,128,40,"COND","1372.3","2015-10-30 15:55:24"
1,128,41,"DICA","1.197","2015-10-30 15:55:25"
1,128,41,"DINA","2.526","2015-10-30 15:55:25"
2,128,42,"BAT","91","2015-10-30 15:56:39"
2,128,42,"WT","20.68","2015-10-30 15:56:39"
2,128,42,"PH","7.05","2015-10-30 15:56:39"
2,128,42,"DO","96.4","2015-10-30 15:56:39"
2,128,42,"COND","1371.8","2015-10-30 15:56:39"
2,128,43,"DICA","1.197","2015-10-30 15:56:40"
2,128,43,"DINA","2.555","2015-10-30 15:56:40"
3,128,44,"BAT","91","2015-10-30 15:57:57"
3,128,44,"WT","20.68","2015-10-30 15:57:57"
3,128,44,"PH","7.05","2015-10-30 15:57:57"
3,128,44,"DO","96.4","2015-10-30 15:57:57"
3,128,44,"COND","1372.0","2015-10-30 15:57:57"
3,128,45,"DICA","1.197","2015-10-30 15:57:58"
3,128,45,"DINA","2.547","2015-10-30 15:57:58"
1,128,46,"BAT","91","2015-10-30 15:59:12"
1,128,46,"WT","20.67","2015-10-30 15:59:12"
1,128,46,"PH","7.05","2015-10-30 15:59:12"
1,128,46,"DO","96.4","2015-10-30 15:59:12"
1,128,46,"COND","1371.5","2015-10-30 15:59:12"
1,128,47,"DICA","1.196","2015-10-30 15:59:14"
1,128,47,"DINA","2.543","2015-10-30 15:59:14"
2,128,48,"BAT","91","2015-10-30 16:00:27"
2,128,48,"WT","20.67","2015-10-30 16:00:27"
2,128,48,"PH","7.05","2015-10-30 16:00:27"
2,128,48,"DO","96.4","2015-10-30 16:00:27"
2,128,48,"COND","1371.3","2015-10-30 16:00:27"
2,128,49,"DICA","1.196","2015-10-30 16:00:28"
2,128,49,"DINA","2.563","2015-10-30 16:00:28"
3,128,52,"BAT","91","2015-10-30 16:03:19"
3,128,52,"WT","20.67","2015-10-30 16:03:19"
3,128,52,"PH","7.05","2015-10-30 16:03:19"
3,128,52,"DO","96.5","2015-10-30 16:03:19"
3,128,52,"COND","1371.5","2015-10-30 16:03:19"
3,128,53,"DICA","1.196","2015-10-30 16:03:21"
3,128,53,"DINA","2.565","2015-10-30 16:03:21"
1,128,54,"BAT","91","2015-10-30 16:04:37"
1,128,54,"WT","20.66","2015-10-30 16:04:37"
1,128,54,"PH","7.05","2015-10-30 16:04:37"
1,128,54,"DO","96.5","2015-10-30 16:04:37"
1,128,54,"COND","1372.4","2015-10-30 16:04:37"
1,128,55,"DICA","1.196","2015-10-30 16:04:38"
1,128,55,"DINA","2.562","2015-10-30 16:04:38"
2,128,56,"BAT","91","2015-10-30 16:05:55"
2,128,56,"WT","20.66","2015-10-30 16:05:55"
2,128,56,"PH","7.05","2015-10-30 16:05:55"
2,128,56,"DO","96.4","2015-10-30 16:05:55"
2,128,56,"COND","1371.2","2015-10-30 16:05:55"
2,128,57,"DICA","1.196","2015-10-30 16:05:56"
2,128,57,"DINA","2.532","2015-10-30 16:05:56"
3,128,58,"BAT","91","2015-10-30 16:07:19"
3,128,58,"WT","20.65","2015-10-30 16:07:19"
3,128,58,"PH","7.05","2015-10-30 16:07:19"
3,128,58,"DO","96.4","2015-10-30 16:07:19"
3,128,58,"COND","1371.8","2015-10-30 16:07:19"
3,128,59,"DICA","1.196","2015-10-30 16:07:20"
3,128,59,"DINA","2.542","2015-10-30 16:07:20"
1,128,60,"BAT","91","2015-10-30 16:08:37"
1,128,60,"WT","20.66","2015-10-30 16:08:37"
1,128,60,"PH","7.05","2015-10-30 16:08:37"
1,128,60,"DO","96.4","2015-10-30 16:08:37"
1,128,60,"COND","1372.0","2015-10-30 16:08:37"
1,128,61,"DICA","1.196","2015-10-30 16:08:38"
1,128,61,"DINA","2.608","2015-10-30 16:08:38"
2,128,62,"BAT","91","2015-10-30 16:09:52"
2,128,62,"WT","20.66","2015-10-30 16:09:52"
2,128,62,"PH","7.05","2015-10-30 16:09:52"
2,128,62,"DO","96.4","2015-10-30 16:09:52"
2,128,62,"COND","1372.8","2015-10-30 16:09:52"
2,128,63,"DICA","1.196","2015-10-30 16:09:53"
2,128,63,"DINA","2.556","2015-10-30 16:09:53"
3,128,66,"BAT","91","2015-10-30 16:13:16"
3,128,66,"WT","20.65","2015-10-30 16:13:16"
3,128,66,"PH","7.05","2015-10-30 16:13:16"
3,128,66,"DO","96.4","2015-10-30 16:13:16"
3,128,62,"COND","1372.8","2015-10-30 16:13:16"
3,128,67,"DICA","1.195","2015-10-30 16:13:17"
